id,date,kWh
824,2017-12-20 15:00,0.06
825,2018-04-06 8:00,73.759
826,2018-04-06 9:00,226.808
827,2018-04-06 10:00,374.329
828,2018-04-06 11:00,474.432
829,2017-12-12 0:00,0.094
830,2017-12-12 1:00,0.086
831,2017-12-12 2:00,0.099
832,2017-12-12 3:00,0.094
833,2017-12-12 4:00,0.094
834,2017-12-12 5:00,0.095
835,2017-12-12 6:00,0.093
836,2017-12-12 7:00,0.091
837,2017-12-12 8:00,0.366
838,2017-12-12 9:00,8.668
839,2017-12-12 10:00,1.64
840,2017-12-12 16:00,0.166
841,2018-02-15 0:00,0.304
842,2018-02-15 1:00,0.304
843,2018-02-15 2:00,0.302
844,2018-02-15 3:00,0.302
845,2018-02-15 5:00,0.302
846,2018-02-15 6:00,0.292
847,2018-02-15 7:00,0.213
848,2018-02-15 8:00,6.794
849,2018-02-15 9:00,83.75
850,2018-02-15 10:00,173.945
851,2018-02-15 11:00,264.926
852,2018-02-15 12:00,307.458
853,2018-02-15 13:00,309.713
854,2018-02-15 14:00,265.004
855,2018-02-15 15:00,196.375
856,2018-02-15 16:00,104.703
857,2018-02-15 17:00,15.58
858,2018-04-04 7:00,16.366
859,2018-04-04 8:00,139.806
860,2018-04-04 9:00,295.135
861,2018-04-04 10:00,431.673
862,2018-04-04 11:00,504.782
863,2018-04-10 0:00,0.601
864,2018-04-10 1:00,0.58
865,2018-04-10 2:00,0.589
866,2018-04-10 3:00,0.621
867,2018-04-10 4:00,0.579
868,2018-04-10 5:00,0.604
869,2018-04-10 6:00,0.605
870,2018-04-10 7:00,25.933
871,2018-04-10 8:00,145.179
872,2018-04-10 9:00,272.037
873,2018-04-10 10:00,275.543
874,2018-04-10 11:00,230.973
875,2018-04-10 12:00,274.168
876,2018-04-10 13:00,214.366
877,2018-04-10 14:00,263.051
878,2018-04-10 15:00,167.054
879,2018-04-10 16:00,134.001
880,2018-04-10 17:00,60.235
881,2018-04-10 18:00,33.275
882,2018-04-10 19:00,8.523
883,2017-11-23 9:00,9.015
884,2017-11-23 10:00,2.828
885,2017-11-23 11:00,16.92
886,2017-11-23 15:00,1.068
887,2018-04-10 20:00,1.357
888,2018-04-10 21:00,0.031
889,2018-01-30 11:00,181.465
890,2018-01-30 8:00,3.743
891,2018-01-30 9:00,47.122
892,2018-01-30 10:00,109.975
893,2018-01-30 12:00,178.262
894,2018-01-30 13:00,269.812
895,2018-01-30 14:00,122.627
896,2018-01-30 19:00,0.735
897,2018-01-30 20:00,0.736
898,2018-01-30 21:00,0.735
899,2018-01-30 22:00,0.731
900,2018-01-30 23:00,0.746
901,2018-01-21 0:00,0.296
902,2018-01-21 1:00,0.29
903,2018-01-21 2:00,0.295
904,2018-01-21 3:00,0.294
905,2018-01-21 4:00,0.296
906,2018-01-21 5:00,0.297
907,2018-01-21 6:00,0.299
908,2018-01-21 7:00,0.293
909,2018-01-21 8:00,3.947
910,2018-01-21 9:00,40.611
911,2018-01-21 10:00,92.911
912,2018-01-21 11:00,316.931
913,2018-01-21 12:00,435.464
914,2018-01-21 13:00,354.809
915,2018-01-21 14:00,221.161
916,2018-01-21 15:00,82.161
917,2018-01-21 16:00,18.364
918,2018-01-21 17:00,0.017
919,2018-01-23 4:00,0.329
920,2018-01-23 5:00,0.325
921,2017-12-29 0:00,0.229
922,2017-12-29 1:00,0.229
923,2017-12-29 2:00,0.229
924,2017-12-29 3:00,0.229
925,2017-12-29 4:00,0.217
926,2017-12-29 5:00,0.241
927,2017-12-29 6:00,0.233
928,2017-12-29 7:00,0.232
929,2017-12-29 8:00,0.23
930,2017-12-29 9:00,0.231
931,2017-12-29 10:00,0.25
932,2017-12-29 11:00,0.246
933,2017-12-29 12:00,0.177
934,2018-02-21 7:00,0.003
935,2018-02-21 8:00,4.652
936,2018-02-21 13:00,63.099
937,2018-02-21 14:00,60.396
938,2018-02-21 15:00,37.782
939,2018-02-21 16:00,16.043
940,2018-02-21 17:00,2.79
941,2018-02-21 18:00,0.25
942,2018-04-15 6:00,0.021
943,2018-04-15 7:00,15.204
944,2018-04-15 8:00,45.49
945,2018-04-15 9:00,197.597
946,2018-04-15 10:00,269.444
947,2018-04-15 11:00,262.471
948,2018-04-15 12:00,407.149
949,2018-04-15 13:00,514.051
950,2018-04-15 14:00,493.089
951,2018-04-15 15:00,471.279
952,2018-04-15 16:00,409.324
953,2018-02-08 12:00,0.269
954,2018-02-08 13:00,0.019
955,2018-02-08 14:00,0.204
956,2018-02-08 15:00,0.031
957,2018-04-15 17:00,282.279
958,2018-04-15 18:00,132.73
959,2018-04-15 19:00,31.866
960,2018-04-15 20:00,3.015
961,2018-01-13 8:00,0.038
962,2018-01-13 9:00,2.516
963,2018-01-13 10:00,15.184
964,2018-01-13 11:00,54.546
965,2018-01-13 12:00,213.337
966,2018-01-13 13:00,301.821
967,2018-01-13 14:00,149.312
968,2018-01-13 15:00,59.154
969,2018-01-13 16:00,16.212
970,2018-01-13 17:00,0.016
971,2018-01-12 6:00,0.342
972,2018-04-30 6:00,3.797
973,2018-04-30 7:00,25.287
974,2018-04-30 8:00,70.774
975,2018-04-30 9:00,123.108
976,2018-04-30 10:00,181.62
977,2018-04-30 11:00,299.212
978,2018-04-30 12:00,283.665
979,2018-04-30 13:00,403.485
980,2018-04-30 14:00,509.045
981,2018-04-30 15:00,380.079
982,2018-04-30 16:00,132.636
983,2018-04-30 17:00,138.789
984,2018-04-30 18:00,144.645
985,2018-04-30 19:00,30.455
986,2018-04-30 20:00,8.51
987,2018-05-01 15:00,210.328
988,2018-02-21 9:00,26.631
989,2018-02-21 10:00,43.069
990,2018-02-21 11:00,51.67
991,2018-02-21 12:00,58.18
992,2017-12-04 8:00,2.358
993,2017-12-04 9:00,37.816
994,2017-12-04 10:00,86.072
995,2017-12-04 11:00,131.665
996,2017-12-04 12:00,207.508
997,2017-12-04 13:00,144.755
998,2017-12-04 14:00,81.793
999,2017-12-04 15:00,36.733
1000,2017-12-04 16:00,0.956
1001,2018-05-02 10:00,373.12
1002,2018-05-03 14:00,430.4
1003,2018-04-20 6:00,1.123
1004,2018-04-20 7:00,40.284
1005,2018-04-20 8:00,139.366
1006,2018-04-20 10:00,412.315
1007,2018-04-20 11:00,486.87
1008,2018-04-20 12:00,476.752
1009,2018-04-20 13:00,482.158
1010,2018-04-20 14:00,414.103
1011,2018-04-20 15:00,450.452
1012,2018-04-20 16:00,336.331
1013,2018-04-20 17:00,195.94
1014,2018-04-20 18:00,67.22
1015,2018-04-20 19:00,24.335
1016,2018-04-20 20:00,3.309
1017,2018-02-27 7:00,0.049
1018,2018-02-27 8:00,7.274
1019,2018-02-27 9:00,73.76
1020,2018-02-27 10:00,117.882
1021,2018-02-27 11:00,154.18
1022,2018-02-27 12:00,160.607
1023,2018-02-27 13:00,161.779
1024,2018-02-27 14:00,149.54
1025,2018-02-27 15:00,126.103
1026,2018-02-27 16:00,77.087
1027,2018-02-27 17:00,23.548
1028,2018-02-27 18:00,0.068
1029,2017-12-21 9:00,0.004
1030,2017-12-21 10:00,0.433
1031,2017-12-21 11:00,0.854
1032,2017-12-21 12:00,0.01
1033,2017-12-21 13:00,0.032
1034,2017-12-21 14:00,0.018
1035,2018-04-25 6:00,1.337
1036,2018-04-25 7:00,38.175
1037,2018-04-25 8:00,100.712
1038,2018-04-25 9:00,180.55
1039,2018-04-25 10:00,186.184
1040,2018-04-25 11:00,243.579
1041,2018-04-25 12:00,449.549
1042,2018-04-25 13:00,419.105
1043,2018-04-25 14:00,476.829
1044,2018-04-25 15:00,447.729
1045,2018-04-25 16:00,375.551
1046,2018-04-25 17:00,269.444
1047,2018-04-25 18:00,130.753
1048,2018-04-25 19:00,27.821
1049,2018-04-25 20:00,4.581
1050,2018-01-06 0:00,0.179
1051,2018-01-06 1:00,0.183
1052,2018-01-06 2:00,0.183
1053,2018-01-06 3:00,0.184
1054,2018-01-06 4:00,0.175
1055,2018-01-06 5:00,0.192
1056,2018-01-06 6:00,0.179
1057,2018-01-06 7:00,0.18
1058,2018-01-06 8:00,0.509
1059,2018-01-06 9:00,33.12
1060,2018-01-06 10:00,51.764
1061,2018-01-06 11:00,97.349
1062,2018-01-06 12:00,187.109
1063,2018-01-06 13:00,165.316
1064,2018-01-06 14:00,102.45
1065,2018-01-06 15:00,42.316
1066,2018-01-06 16:00,4.251
1067,2018-01-06 17:00,0.111
1068,2018-01-06 18:00,0.102
1069,2018-01-06 19:00,0.103
1070,2018-01-06 20:00,0.103
1071,2018-01-06 21:00,0.103
1072,2018-01-06 22:00,0.102
1073,2018-01-06 23:00,0.106
1074,2018-01-11 12:00,59.446
1075,2018-01-11 13:00,57
1076,2018-01-11 14:00,23.158
1077,2018-05-04 6:00,8.35
1078,2018-05-04 7:00,43.852
1079,2018-05-04 8:00,113.491
1080,2018-05-04 9:00,206.965
1081,2018-05-04 10:00,295.585
1082,2018-05-04 11:00,284.542
1083,2018-05-04 12:00,471.707
1084,2018-05-04 13:00,432.708
1085,2018-05-04 14:00,442.319
1086,2018-05-04 15:00,313.687
1087,2018-05-04 16:00,288.595
1088,2018-05-04 17:00,179.623
1089,2018-05-04 18:00,81.725
1090,2018-05-04 19:00,34.546
1091,2018-05-04 20:00,5.754
1092,2018-05-14 7:00,55.603
1093,2018-05-14 8:00,190.514
1094,2018-05-14 9:00,309.491
1095,2018-05-14 16:00,391.764
1096,2018-05-14 17:00,277.223
1097,2018-05-14 18:00,149.046
1098,2018-05-14 19:00,38.945
1099,2018-05-14 20:00,11.402
1100,2018-05-14 21:00,0.662
1101,2019-08-07 6:00,0.147
1102,2018-03-05 0:00,0.363
1103,2018-03-05 1:00,0.361
1104,2018-03-05 2:00,0.359
1105,2018-03-05 3:00,0.365
1106,2018-03-05 4:00,0.366
1107,2018-03-05 5:00,0.384
1108,2018-03-05 6:00,0.332
1109,2018-03-05 7:00,0.343
1110,2018-03-05 8:00,0.703
1111,2018-03-05 9:00,2.722
1112,2018-03-05 10:00,5.012
1113,2018-03-05 11:00,6.573
1114,2018-03-05 12:00,8.104
1115,2018-03-05 13:00,8.597
1116,2018-03-05 14:00,8.074
1117,2018-03-05 15:00,6.163
1118,2018-03-05 16:00,3.187
1119,2018-03-05 17:00,0.619
1120,2018-03-05 18:00,0.002
1121,2018-05-09 6:00,10.182
1122,2018-05-09 7:00,36.997
1123,2018-05-09 8:00,55.298
1124,2017-11-24 14:00,36.459
1125,2017-11-24 15:00,28.601
1126,2018-03-07 3:00,0.335
1127,2018-03-07 4:00,0.335
1128,2018-05-09 9:00,92.747
1129,2018-05-09 10:00,71.883
1130,2018-05-09 11:00,36.776
1131,2018-05-09 15:00,95.622
1132,2018-05-09 16:00,64.227
1133,2018-05-09 17:00,62.089
1134,2018-05-09 18:00,34.84
1135,2018-05-09 19:00,7.07
1136,2018-05-09 20:00,2.356
1137,2018-05-19 5:00,0.15
1138,2018-05-19 6:00,9.271
1139,2018-05-19 8:00,195.977
1140,2018-05-19 9:00,338.29
1141,2018-05-19 10:00,447.35
1142,2018-05-19 11:00,509.663
1143,2018-05-19 12:00,514.224
1144,2018-05-19 13:00,514.19
1145,2018-05-19 14:00,510.807
1146,2018-05-19 15:00,496.12
1147,2018-05-19 16:00,415.504
1148,2018-05-19 17:00,299.22
1149,2018-05-19 18:00,156.196
1150,2018-05-19 19:00,37.585
1151,2018-05-19 20:00,11.142
1152,2018-05-19 21:00,0.527
1153,2017-12-05 8:00,3
1154,2017-12-05 9:00,25.163
1155,2017-12-05 10:00,43.294
1156,2017-12-05 11:00,93.819
1157,2017-12-05 12:00,220.468
1158,2017-12-05 13:00,154.705
1159,2017-12-05 14:00,49.538
1160,2017-12-05 15:00,25.063
1161,2017-12-05 16:00,2.759
1162,2017-12-05 17:00,0.745
1163,2017-12-05 18:00,0.574
1164,2017-12-05 19:00,0.58
1165,2017-12-05 20:00,0.581
1166,2017-12-05 21:00,0.59
1167,2017-12-05 22:00,0.591
1168,2017-12-05 23:00,0.599
1169,2018-01-22 8:00,2.786
1170,2018-01-22 9:00,27.956
1171,2018-01-22 10:00,74.443
1172,2018-01-22 11:00,349.658
1173,2018-01-22 12:00,456.52
1174,2018-01-22 13:00,442.244
1175,2018-01-22 14:00,365.812
1176,2018-01-22 15:00,97.86
1177,2018-01-22 16:00,22.447
1178,2018-01-22 17:00,1.012
1179,2018-01-22 18:00,0.321
1180,2018-01-22 19:00,0.322
1181,2018-01-22 20:00,0.325
1182,2018-01-22 21:00,0.331
1183,2018-01-22 22:00,0.335
1184,2018-01-22 23:00,0.333
1185,2018-05-24 7:00,65.653
1186,2018-05-24 8:00,113.952
1187,2018-05-24 9:00,245.965
1188,2018-05-24 10:00,391.258
1189,2018-05-24 11:00,487.524
1190,2018-05-24 12:00,509.066
1191,2018-05-24 13:00,271.412
1192,2018-05-24 14:00,316.813
1193,2018-05-24 15:00,352.544
1194,2018-05-24 16:00,393.079
1195,2018-05-24 17:00,252.156
1196,2018-05-24 18:00,151.275
1197,2018-05-24 19:00,41.655
1198,2018-05-24 20:00,13.506
1199,2018-05-24 21:00,1.223
1200,2018-01-31 5:00,0.744
1201,2018-01-31 6:00,0.759
1202,2018-01-31 7:00,0.739
1203,2018-01-31 8:00,0.854
1204,2018-01-31 9:00,12.286
1205,2018-01-31 10:00,32.244
1206,2018-01-31 11:00,44.433
1207,2018-01-31 12:00,52.483
1208,2018-01-31 13:00,58.792
1209,2018-01-31 14:00,57.439
1210,2018-01-31 15:00,33.171
1211,2018-01-31 16:00,13.503
1212,2018-01-31 17:00,0.966
1213,2018-01-31 18:00,0.528
1214,2018-01-31 19:00,0.533
1215,2018-01-31 20:00,0.52
1216,2018-01-31 21:00,0.535
1217,2018-01-31 22:00,0.548
1218,2018-01-31 23:00,0.545
1219,2018-02-06 10:00,71.563
1220,2018-02-06 11:00,88.946
1221,2017-12-30 11:00,0.016
1222,2017-12-30 12:00,1.992
1223,2017-12-30 13:00,0.892
1224,2017-12-30 14:00,0.604
1225,2017-12-30 15:00,0.594
1226,2017-12-30 16:00,0.578
1227,2017-12-30 17:00,0.536
1228,2017-12-30 18:00,0.526
1229,2017-12-30 19:00,0.558
1230,2017-12-30 20:00,0.565
1231,2017-12-30 21:00,0.564
1232,2017-12-30 22:00,0.564
1233,2017-12-30 23:00,0.57
1234,2018-02-06 12:00,74.524
1235,2018-02-06 13:00,66.197
1236,2018-02-06 14:00,72.296
1237,2018-02-06 15:00,32.569
1238,2018-01-14 9:00,4.488
1239,2018-01-14 10:00,19.67
1240,2018-01-14 11:00,39.144
1241,2018-01-14 12:00,47.826
1242,2018-01-14 13:00,43.131
1243,2018-01-14 14:00,45.572
1244,2018-01-14 15:00,24.966
1245,2018-01-14 16:00,9.219
1246,2018-01-14 17:00,0.217
1247,2018-01-14 18:00,0.209
1248,2018-01-14 19:00,0.205
1249,2018-01-14 20:00,0.21
1250,2018-01-14 21:00,0.216
1251,2018-01-14 22:00,0.213
1252,2018-01-14 23:00,0.217
1253,2018-05-29 6:00,0.26
1254,2018-05-29 7:00,10.994
1255,2018-05-29 8:00,40.86
1256,2018-05-29 9:00,84.091
1257,2018-05-29 10:00,203.087
1258,2018-05-29 11:00,213.188
1259,2018-05-29 12:00,247.262
1260,2018-05-29 13:00,222.133
1261,2018-05-29 14:00,214.122
1262,2018-05-29 15:00,167.921
1263,2018-05-29 16:00,114.291
1264,2018-05-29 17:00,138.128
1265,2018-05-29 18:00,82.958
1266,2018-05-29 19:00,46.614
1267,2018-05-29 20:00,14.004
1268,2018-05-29 21:00,0.139
1269,2018-05-27 18:00,153.527
1270,2018-02-16 7:00,0.022
1271,2018-02-16 8:00,21.191
1272,2018-02-16 9:00,45.696
1273,2018-02-16 10:00,37.461
1274,2018-02-16 11:00,61.664
1275,2018-02-16 12:00,81.878
1276,2018-02-16 13:00,212.699
1277,2018-02-16 14:00,263.113
1278,2018-02-16 15:00,143.709
1279,2018-02-16 16:00,32.795
1280,2018-02-16 17:00,2.231
1281,2018-02-18 3:00,0.455
1282,2018-02-18 4:00,0.457
1283,2018-02-18 5:00,0.461
1284,2017-12-22 10:00,0.001
1285,2017-12-22 11:00,0.627
1286,2017-12-22 12:00,3.786
1287,2017-12-22 13:00,2.417
1288,2017-12-22 14:00,1.674
1289,2017-12-22 15:00,0.215
1290,2017-12-22 16:00,0.211
1291,2017-12-22 17:00,0.211
1292,2017-12-22 18:00,0.207
1293,2017-12-22 19:00,0.208
1294,2017-12-22 20:00,0.204
1295,2017-12-22 21:00,0.207
1296,2017-12-22 22:00,0.208
1297,2017-12-22 23:00,0.21
1298,2018-02-09 9:00,0.308
1299,2018-02-09 10:00,2.304
1300,2018-02-09 11:00,4.274
1301,2018-02-09 12:00,5.023
1302,2018-02-09 13:00,4.806
1303,2018-02-09 14:00,3.575
1304,2018-02-09 15:00,1.796
1305,2018-02-09 16:00,0.27
1306,2018-02-09 17:00,0.11
1307,2018-02-09 18:00,0.099
1308,2018-02-09 19:00,0.115
1309,2018-02-09 20:00,0.105
1310,2018-02-09 21:00,0.103
1311,2018-02-09 22:00,0.106
1312,2018-02-11 17:00,1.082
1313,2018-03-10 8:00,78.569
1314,2018-03-10 9:00,145.051
1315,2018-03-10 10:00,183.819
1316,2018-03-10 11:00,228.122
1317,2018-03-10 12:00,278.173
1318,2018-03-10 13:00,318.333
1319,2018-03-10 14:00,338.083
1320,2018-03-10 15:00,280.282
1321,2018-03-10 16:00,185.748
1322,2018-03-10 17:00,72.736
1323,2018-03-10 18:00,3.416
1324,2017-12-13 15:00,12.364
1325,2017-12-13 16:00,1.5
1326,2017-12-13 17:00,0.231
1327,2017-12-13 18:00,0.228
1328,2017-12-13 19:00,0.208
1329,2017-12-13 20:00,0.229
1330,2017-12-13 21:00,0.228
1331,2017-12-13 22:00,0.23
1332,2017-12-13 23:00,0.231
1333,2018-11-17 8:00,1.888
1334,2018-11-17 9:00,5.376
1335,2018-11-17 10:00,44.075
1336,2018-11-17 11:00,106.994
1337,2018-11-17 12:00,330.01
1338,2018-11-17 13:00,377.931
1339,2018-11-17 14:00,249.098
1340,2018-11-17 15:00,41.73
1341,2018-11-17 16:00,5.237
1342,2018-06-04 5:00,0.606
1343,2018-06-04 6:00,16.518
1344,2018-06-04 7:00,36.275
1345,2018-06-04 8:00,79.881
1346,2018-06-04 9:00,74.685
1347,2018-06-04 10:00,221.376
1348,2018-06-04 11:00,419.174
1349,2018-06-04 12:00,151.039
1350,2018-06-04 13:00,306.39
1351,2018-06-04 14:00,81.286
1352,2018-06-04 15:00,245.048
1353,2018-06-04 16:00,181.629
1354,2018-06-04 17:00,249.801
1355,2018-03-16 8:00,0.09
1356,2018-03-16 9:00,3.548
1357,2018-03-16 10:00,14.351
1358,2018-03-16 11:00,36.456
1359,2018-03-16 12:00,115.322
1360,2018-03-16 13:00,382.994
1361,2018-03-16 14:00,488.187
1362,2018-03-16 15:00,430.009
1363,2018-03-16 16:00,270.593
1364,2018-03-16 17:00,160.384
1365,2018-03-16 18:00,53.649
1366,2018-03-16 19:00,6.478
1367,2018-02-22 0:00,0.226
1368,2018-02-22 1:00,0.228
1369,2018-02-22 2:00,0.23
1370,2018-02-22 3:00,0.228
1371,2018-02-22 4:00,0.227
1372,2018-02-22 5:00,0.218
1373,2018-02-22 6:00,0.21
1374,2018-02-22 7:00,0.255
1375,2018-02-22 8:00,6.52
1376,2018-02-22 9:00,10.476
1377,2017-12-06 0:00,0.595
1378,2017-12-06 1:00,0.598
1379,2017-12-06 2:00,0.593
1380,2017-12-06 3:00,0.613
1381,2017-12-06 4:00,0.544
1382,2017-12-06 5:00,0.602
1383,2017-12-06 6:00,0.595
1384,2017-12-06 7:00,0.579
1385,2017-12-06 8:00,3.623
1386,2017-12-06 9:00,43.675
1387,2017-12-06 10:00,81.212
1388,2017-12-06 11:00,116.381
1389,2017-12-06 12:00,209.457
1390,2017-12-06 13:00,155.77
1391,2017-12-06 14:00,81.481
1392,2017-12-06 15:00,38.686
1393,2017-12-06 16:00,4.095
1394,2017-12-06 17:00,0.616
1395,2017-12-06 18:00,0.538
1396,2017-12-06 19:00,0.57
1397,2017-12-06 20:00,0.563
1398,2017-12-06 21:00,0.588
1399,2017-12-06 22:00,0.587
1400,2017-12-06 23:00,0.593
1401,2018-02-22 10:00,42.233
1402,2018-02-22 11:00,64.798
1403,2018-02-22 12:00,76.59
1404,2018-02-22 13:00,75.223
1405,2018-02-22 14:00,66.729
1406,2018-02-22 15:00,33.477
1407,2018-02-22 16:00,21.075
1408,2018-02-22 17:00,9.285
1409,2018-02-22 18:00,0.027
1410,2018-06-04 18:00,134.341
1411,2018-06-04 19:00,58.36
1412,2018-06-04 20:00,27.898
1413,2018-06-04 21:00,2.814
1414,2018-06-10 6:00,0.605
1415,2018-06-10 7:00,4.232
1416,2018-06-10 9:00,34.918
1417,2018-06-10 10:00,43.627
1418,2018-06-10 11:00,87.068
1419,2018-06-10 12:00,82.225
1420,2018-06-10 13:00,199.518
1421,2018-06-10 14:00,471.455
1422,2018-06-10 15:00,339.053
1423,2018-06-10 16:00,258.244
1424,2018-06-10 17:00,155.093
1425,2018-06-10 18:00,105.267
1426,2018-06-10 19:00,52.22
1427,2018-06-10 20:00,23.357
1428,2018-06-10 21:00,3.255
1429,2018-06-11 5:00,0.184
1430,2018-06-11 6:00,12.763
1431,2018-06-11 7:00,49.233
1432,2018-06-11 8:00,116.908
1433,2018-06-11 9:00,149.407
1434,2018-06-11 10:00,176.507
1435,2018-06-11 11:00,177.68
1436,2018-06-11 12:00,330.183
1437,2018-06-11 13:00,382.772
1438,2018-06-11 14:00,439.106
1439,2018-06-11 15:00,481.096
1440,2018-06-11 16:00,439.217
1441,2018-06-11 17:00,323.756
1442,2018-06-11 18:00,178.92
1443,2018-06-11 19:00,51.204
1444,2018-06-11 20:00,14.687
1445,2018-06-11 21:00,2.278
1446,2018-12-01 8:00,0.817
1447,2018-12-01 9:00,14.287
1448,2018-12-01 10:00,21.068
1449,2018-01-07 0:00,0.105
1450,2018-01-07 1:00,0.107
1451,2018-01-07 2:00,0.111
1452,2018-01-07 3:00,0.11
1453,2018-01-07 4:00,0.109
1454,2018-01-07 5:00,0.106
1455,2018-01-07 6:00,0.109
1456,2018-01-07 7:00,0.108
1457,2018-01-07 8:00,0.553
1458,2018-01-07 9:00,30.051
1459,2018-01-07 10:00,97.702
1460,2018-01-07 11:00,135.922
1461,2018-01-07 12:00,219.021
1462,2018-01-07 13:00,98.556
1463,2018-01-07 16:00,8.979
1464,2018-01-07 17:00,0.399
1465,2018-01-07 20:00,0.387
1466,2018-01-07 21:00,0.397
1467,2018-01-07 22:00,0.411
1468,2018-01-07 23:00,0.411
1469,2018-03-21 7:00,0.939
1470,2018-03-21 8:00,28.56
1471,2018-03-21 9:00,99.868
1472,2018-03-21 10:00,157.981
1473,2018-03-21 11:00,287.428
1474,2018-03-21 12:00,475.611
1475,2018-03-21 13:00,507.862
1476,2018-03-21 14:00,504.339
1477,2018-03-21 15:00,456.641
1478,2018-03-21 16:00,257.687
1479,2018-03-21 17:00,186.402
1480,2018-03-21 18:00,66.321
1481,2018-03-21 19:00,10.277
1482,2018-06-16 6:00,6.536
1483,2018-06-16 7:00,44.921
1484,2018-06-16 8:00,41.48
1485,2018-03-24 17:00,109.84
1486,2018-03-24 18:00,55.686
1487,2018-06-16 9:00,48.857
1488,2018-06-16 10:00,114.204
1489,2018-06-16 11:00,201.136
1490,2018-06-16 12:00,266.071
1491,2018-06-16 13:00,249.394
1492,2018-06-16 14:00,95.105
1493,2018-06-16 15:00,108.964
1494,2018-06-16 16:00,50.365
1495,2018-06-16 17:00,141.689
1496,2018-03-26 12:00,356.946
1497,2018-03-26 13:00,465.956
1498,2018-03-26 14:00,477.64
1499,2018-06-16 18:00,64.267
1500,2018-06-16 19:00,13.778
1501,2018-06-16 20:00,5.846
1502,2018-06-16 21:00,6.375
1503,2018-01-23 0:00,0.33
1504,2018-01-23 1:00,0.33
1505,2018-01-23 2:00,0.33
1506,2018-01-23 3:00,0.331
1507,2018-01-23 6:00,0.327
1508,2018-01-23 7:00,0.322
1509,2018-01-23 8:00,5.335
1510,2018-01-23 9:00,36.296
1511,2018-01-23 10:00,95.295
1512,2018-01-23 15:00,84.804
1513,2018-01-23 16:00,17.15
1514,2018-01-23 17:00,0.024
1515,2018-06-28 5:00,0.266
1516,2018-06-28 10:00,241.922
1517,2018-06-28 11:00,194.716
1518,2018-06-28 12:00,200.729
1519,2018-06-28 13:00,210.197
1520,2018-06-28 19:00,53.705
1521,2018-06-28 20:00,2.73
1522,2018-06-22 7:00,76.346
1523,2018-06-22 8:00,116.232
1524,2018-06-22 9:00,214.7
1525,2018-06-22 10:00,402.58
1526,2018-06-22 11:00,426.526
1527,2018-01-31 0:00,0.751
1528,2018-01-31 1:00,0.751
1529,2018-01-31 2:00,0.75
1530,2018-01-31 3:00,0.749
1531,2018-01-31 4:00,0.754
1532,2018-02-04 1:00,0.436
1533,2018-06-22 12:00,364.573
1534,2018-06-22 13:00,8.699
1535,2018-06-22 14:00,9.549
1536,2018-06-22 15:00,7.669
1537,2018-06-22 16:00,26.287
1538,2018-12-15 8:00,1.19
1539,2018-12-15 9:00,18.743
1540,2018-12-15 10:00,35.747
1541,2018-12-15 11:00,61.758
1542,2018-12-15 13:00,33.388
1543,2018-12-15 14:00,43.181
1544,2018-12-15 15:00,33.047
1545,2018-12-15 16:00,1.253
1546,2017-12-23 0:00,0.215
1547,2017-12-23 1:00,0.217
1548,2017-12-23 2:00,0.09
1549,2017-12-23 10:00,1.63
1550,2017-12-23 11:00,2.007
1551,2017-12-23 12:00,0.765
1552,2017-12-23 13:00,0.066
1553,2017-12-23 14:00,0.034
1554,2017-12-23 15:00,0.082
1555,2018-02-01 0:00,0.548
1556,2018-02-01 1:00,0.549
1557,2018-02-01 2:00,0.547
1558,2018-02-01 3:00,0.543
1559,2018-02-01 4:00,0.545
1560,2018-02-01 5:00,0.546
1561,2018-02-01 6:00,0.542
1562,2018-02-01 7:00,0.538
1563,2018-02-01 8:00,2.335
1564,2018-02-01 9:00,16.142
1565,2018-02-01 10:00,53.442
1566,2018-02-01 11:00,360.856
1567,2018-02-01 12:00,347.657
1568,2018-02-01 13:00,276.62
1569,2018-02-01 14:00,222.383
1570,2018-02-01 15:00,150.203
1571,2018-02-01 16:00,34.823
1572,2018-02-01 17:00,1.582
1573,2018-02-01 18:00,0.088
1574,2018-02-01 19:00,0.088
1575,2018-02-01 20:00,0.088
1576,2018-02-01 21:00,0.088
1577,2018-02-01 22:00,0.088
1578,2018-02-01 23:00,0.088
1579,2018-01-15 0:00,0.217
1580,2018-01-15 1:00,0.217
1581,2018-01-15 2:00,0.216
1582,2018-01-15 3:00,0.216
1583,2018-01-15 4:00,0.216
1584,2018-01-15 5:00,0.218
1585,2018-01-15 6:00,0.218
1586,2018-01-15 12:00,160.076
1587,2018-01-15 13:00,366.235
1588,2018-01-15 14:00,204.096
1589,2018-01-15 15:00,46.74
1590,2018-01-15 16:00,12.692
1591,2018-01-15 17:00,0.192
1592,2018-01-15 18:00,0.088
1593,2018-01-15 19:00,0.093
1594,2018-01-15 20:00,0.088
1595,2018-01-15 21:00,0.087
1596,2018-01-15 22:00,0.087
1597,2018-01-15 23:00,0.088
1598,2018-07-03 5:00,0.005
1599,2018-07-03 6:00,10.967
1600,2018-07-03 7:00,35.929
1601,2018-07-03 8:00,86.928
1602,2018-07-03 9:00,98.041
1603,2018-07-03 10:00,104.658
1604,2018-07-03 11:00,104.47
1605,2018-07-03 12:00,99.825
1606,2018-07-03 13:00,100.831
1607,2018-07-03 14:00,110.911
1608,2018-03-26 7:00,2.501
1609,2018-03-26 8:00,27.6
1610,2018-03-26 9:00,101.063
